id,currencyId,customerId,dateCompleted,dateCreated,locationGroupId,qbClassId,statusId
15559,,1,2021-04-28 00:00:00.000,2021-04-25 00:00:00.000,1,8,60
15560,,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60
15561,,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60
15562,,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60
15563,,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60
15564,,1,2021-04-29 15:42:38.853,2021-04-25 00:00:00.000,1,8,60
15565,,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60
15566,,1,2021-04-29 15:42:54.885,2021-04-25 00:00:00.000,1,8,60
15567,,1,2021-05-04 00:00:00.000,2021-04-25 00:00:00.000,1,8,60
15568,,1731,2021-04-28 00:00:00.000,2021-04-25 00:00:00.000,1,10,60
15569,,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60
15570,,1731,2021-04-28 00:00:00.000,2021-04-25 00:00:00.000,1,10,60
15571,,4808,2021-04-28 00:00:00.000,2021-04-25 00:00:00.000,1,9,60
15572,,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60
15573,,3770,2021-05-04 00:00:00.000,2021-04-25 00:00:00.000,1,9,60
15574,,1731,2021-04-28 00:00:00.000,2021-04-25 00:00:00.000,1,10,60
15575,,1,2021-04-29 15:43:10.557,2021-04-25 00:00:00.000,1,8,60
15576,,5622,2021-04-29 15:46:03.322,2021-04-25 00:00:00.000,1,9,60
15577,,1731,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,10,60
15578,,2839,2021-04-26 00:00:00.000,2021-04-21 00:00:00.000,1,10,60
15579,,2839,2021-04-26 00:00:00.000,2021-04-21 00:00:00.000,1,10,60
15580,,2839,2021-04-26 00:00:00.000,2021-04-21 00:00:00.000,1,10,60
15581,,559,,2021-04-26 00:00:00.000,1,12,85
15582,,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60
15583,,6290,2021-04-29 15:43:58.104,2021-04-26 00:00:00.000,1,9,60
15584,,1731,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,10,60
15585,,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60
15586,,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60
15587,,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60
15588,,1,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,8,60
15589,,6292,2021-05-13 00:00:00.000,2021-04-26 00:00:00.000,1,9,60
15590,,3966,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60
15591,,4830,2021-05-27 00:00:00.000,2021-04-26 00:00:00.000,8,9,60
15592,,1,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,8,60
15593,,1,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,8,60
15594,,1731,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,10,60
15595,,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60
15596,,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60
15597,,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60
15598,,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60
15599,,734,2021-04-29 16:34:23.810,2021-04-27 00:00:00.000,1,19,60
15600,,734,2021-04-29 15:36:52.228,2021-04-27 00:00:00.000,1,19,60
15601,,4459,2021-06-02 00:00:00.000,2021-04-27 00:00:00.000,1,9,60
15602,,4182,2021-04-30 00:00:00.000,2021-04-27 00:00:00.000,1,9,60
15603,,1193,2021-05-10 00:00:00.000,2021-04-27 00:00:00.000,1,9,60
15604,,592,2021-04-30 00:00:00.000,2021-04-27 00:00:00.000,1,9,60
15605,,1,2021-04-29 15:43:26.587,2021-04-27 00:00:00.000,1,8,60
15606,,4251,2021-04-29 16:34:29.357,2021-04-27 00:00:00.000,1,19,60
15607,,4459,2021-06-02 00:00:00.000,2021-04-27 00:00:00.000,1,9,60
15608,,1,2021-04-29 16:34:10.779,2021-04-27 00:00:00.000,1,8,60
15609,,1,2021-04-29 16:34:18.029,2021-04-27 00:00:00.000,1,8,60
15610,,734,2021-04-30 00:00:00.000,2021-04-27 00:00:00.000,1,19,60
15611,,1,2021-04-29 15:43:42.244,2021-04-28 00:00:00.000,1,8,60
15612,,6300,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000,1,9,60
15613,,1,2021-04-30 00:00:00.000,2021-04-28 00:00:00.000,1,8,60
15614,,1,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000,1,8,60
15615,,1,2021-04-30 00:00:00.000,2021-04-28 00:00:00.000,1,8,60
15616,,5110,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000,1,9,60
15617,,3969,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000,1,9,60
15618,,6304,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000,1,9,60
15619,,1,2021-04-30 00:00:00.000,2021-04-28 00:00:00.000,1,8,60
15620,,1,2021-04-30 00:00:00.000,2021-04-28 00:00:00.000,1,8,60
15621,,1,2021-04-30 00:00:00.000,2021-04-28 00:00:00.000,1,8,60
15622,,1,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000,1,8,60
15623,,1731,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,10,60
15624,,1731,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,10,60
15625,,1106,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,9,60
15626,,2839,2021-04-29 15:35:50.962,2021-04-23 00:00:00.000,1,10,60
15627,,2839,2021-04-29 15:35:17.650,2021-04-23 00:00:00.000,1,10,60
15628,,1113,2021-04-29 16:30:18.163,2021-04-29 00:00:00.000,1,9,60
15629,,2839,2021-04-29 15:36:24.369,2021-04-24 00:00:00.000,1,10,60
15638,6.0,6309,2021-04-29 14:08:24.485,2021-02-05 00:00:00.000,8,9,60
15639,6.0,3179,2021-04-29 14:08:43.125,2021-03-02 00:00:00.000,8,9,60
15640,6.0,6310,2021-04-29 14:09:44.674,2021-03-08 00:00:00.000,8,9,60
15641,6.0,6311,2021-04-29 14:09:09.283,2021-03-10 00:00:00.000,8,9,60
15642,6.0,6312,2021-04-29 14:08:58.489,2021-03-11 00:00:00.000,8,9,60
15643,6.0,6313,2021-04-29 14:09:18.674,2021-03-16 00:00:00.000,8,9,60
15644,6.0,6314,2021-04-29 14:09:27.737,2021-03-17 00:00:00.000,8,9,60
15645,6.0,6315,2021-04-29 14:09:37.143,2021-03-22 00:00:00.000,8,9,60
15646,,734,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,19,60
15647,,3995,2021-04-29 15:34:44.290,2021-04-23 00:00:00.000,1,10,60
15648,,1,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,8,60
15649,,1731,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,10,60
15650,,2839,2021-04-29 16:11:08.947,2021-04-27 00:00:00.000,1,10,60
15651,,312,2021-04-29 15:34:06.837,2021-04-25 00:00:00.000,1,9,60
15652,,312,2021-04-29 15:33:35.946,2021-04-23 00:00:00.000,1,9,60
15653,,312,2021-04-29 16:12:14.759,2021-04-27 00:00:00.000,1,10,60
15654,,312,2021-04-29 16:11:41.353,2021-04-27 00:00:00.000,1,10,60
15655,,2839,2021-04-29 16:26:36.011,2021-04-27 00:00:00.000,1,10,60
15656,1.0,2670,2021-04-29 00:00:00.000,2021-04-29 00:00:00.000,1,9,60
15657,,4363,2021-05-05 00:00:00.000,2021-04-29 00:00:00.000,1,9,60
15658,,1731,2021-05-04 00:00:00.000,2021-04-29 00:00:00.000,1,10,60
15659,,1,2021-05-05 00:00:00.000,2021-04-29 00:00:00.000,1,8,60
15660,,6318,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,9,60
15661,,1731,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,10,60
15662,,6320,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,9,60
15663,,48,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,9,60
15664,,1,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,8,60
15665,,1,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,8,60
15666,,1731,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,10,60
15667,,1,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,8,60
15668,,734,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,19,60
15669,,734,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,19,60
15670,,734,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,19,60
15671,,734,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,19,60
15672,,734,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,19,60
15673,,1,2021-05-04 00:00:00.000,2021-05-01 00:00:00.000,1,8,60
15674,,1,2021-05-04 00:00:00.000,2021-05-01 00:00:00.000,1,8,60
15675,,1,2021-05-04 00:00:00.000,2021-05-01 00:00:00.000,1,8,60
15676,,4363,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,9,60
15677,,3134,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,9,60
15678,,1,2021-05-04 00:00:00.000,2021-05-01 00:00:00.000,1,8,60
15679,,1731,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,10,60
15680,,1,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,8,60
15681,,1,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,8,60
15682,,1,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,8,60
15683,,1731,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,10,60
15684,,1731,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,10,60
15685,,1731,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,10,60
15686,,1731,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,10,60
15687,,1731,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,10,60
15688,,4871,2021-05-06 00:00:00.000,2021-05-02 00:00:00.000,1,9,60
15689,,3806,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,19,60
15690,,734,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,19,60
15691,,734,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,19,60
15692,,734,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,19,60
15693,,734,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,19,60
15694,,1731,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,10,60
15695,,734,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,19,60
15696,,1731,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,10,60
15697,,734,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,19,60
15698,,3541,2021-05-06 00:00:00.000,2021-05-03 00:00:00.000,1,9,60
15699,,286,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,9,60
15700,,1,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,8,60
15701,,1,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,8,60
15702,,1731,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,10,60
15703,,6338,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,9,60
15704,,734,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,19,60
15705,,734,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,19,60
15706,,734,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,19,60
15707,,1731,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,10,60
15708,,1731,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,10,60
15709,,1731,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,10,60
15710,,4531,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,9,60
15711,,1731,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,10,60
15712,,6342,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,9,60
15713,,5064,2021-05-06 00:00:00.000,2021-05-04 00:00:00.000,1,9,60
15714,,5967,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,9,60
15715,,1731,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,10,60
15716,,6343,2021-04-01 00:00:00.000,2021-01-30 00:00:00.000,1,9,60
15717,,6343,2021-04-05 00:00:00.000,2021-03-01 00:00:00.000,1,9,60
15718,,6343,2021-04-05 00:00:00.000,2021-04-05 00:00:00.000,1,9,60
15719,,6343,2021-04-08 00:00:00.000,2021-03-01 00:00:00.000,1,9,60
15720,,4854,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000,1,10,60
15721,,3188,2021-04-15 00:00:00.000,2021-05-04 00:00:00.000,13,18,60
15722,,3188,2021-04-29 00:00:00.000,2021-05-04 00:00:00.000,13,18,60
15723,,5402,,2021-05-04 00:00:00.000,1,9,10
15724,,1158,2021-05-04 00:00:00.000,2021-05-04 00:00:00.000,1,9,60
15725,,1,2021-05-06 00:00:00.000,2021-05-04 00:00:00.000,1,8,60
15726,,2839,2021-05-04 00:00:00.000,2021-04-29 00:00:00.000,1,10,60
15727,,1731,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,10,60
15728,,3067,2021-05-20 00:00:00.000,2021-05-04 00:00:00.000,1,9,60
15729,,734,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,19,60
15730,,734,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,19,60
15731,,734,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,19,60
15732,,734,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,19,60
15733,,734,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,19,60
15734,,1731,2021-05-05 00:00:00.000,2021-05-05 00:00:00.000,1,10,60
15735,6.0,889,,2021-05-05 00:00:00.000,8,9,10
15736,,3995,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,10,60
15737,,2839,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,10,60
15738,,2839,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,10,60
15739,,2839,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,10,60
15740,,1398,2021-05-06 00:00:00.000,2021-05-05 00:00:00.000,1,9,60
15741,,312,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,9,60
15742,,2839,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,9,60
15743,,5962,,2021-05-05 00:00:00.000,1,9,10
15744,,2839,2021-05-05 00:00:00.000,2021-04-28 00:00:00.000,1,10,60
15745,,6347,2021-05-10 00:00:00.000,2021-05-05 00:00:00.000,1,9,60
15746,,1731,2021-05-07 00:00:00.000,2021-05-05 00:00:00.000,1,10,60
15747,,112,2021-05-07 00:00:00.000,2021-05-05 00:00:00.000,1,9,60
15748,,2604,2021-05-06 00:00:00.000,2021-05-05 00:00:00.000,1,19,60
15749,,1,2021-05-06 00:00:00.000,2021-05-05 00:00:00.000,1,8,60
15750,,1158,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,9,60
15751,,2839,2021-05-06 00:00:00.000,2021-05-02 00:00:00.000,1,10,60
15752,,2839,2021-05-06 00:00:00.000,2021-05-02 00:00:00.000,1,10,60
15753,,2839,2021-05-06 00:00:00.000,2021-05-03 00:00:00.000,1,10,60
15754,,1731,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,10,60
15755,,1,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,8,60
15756,,130,2021-05-11 00:00:00.000,2021-05-06 00:00:00.000,1,9,60
15757,,312,2021-05-06 00:00:00.000,2021-05-03 00:00:00.000,1,9,60
15758,,3995,2021-05-06 00:00:00.000,2021-05-01 00:00:00.000,1,10,60
15759,,734,2021-05-07 00:00:00.000,2021-05-06 00:00:00.000,1,19,60
15760,,4172,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,9,60
15761,,1,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,8,60
15762,,1109,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,9,60
15763,,312,2021-05-06 00:00:00.000,2021-05-03 00:00:00.000,1,9,60
15764,,1731,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,10,60
15765,,6353,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,9,60
15766,,6354,2021-05-07 00:00:00.000,2021-05-06 00:00:00.000,1,9,60
15767,,1,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,8,60
15768,,2839,2021-05-06 00:00:00.000,2021-05-05 00:00:00.000,1,10,60
15769,,2839,2021-05-06 00:00:00.000,2021-05-05 00:00:00.000,1,10,60
15770,,1,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,8,60
15771,,1,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,8,60
15772,,1,2021-05-10 00:00:00.000,2021-05-07 00:00:00.000,1,8,60
15773,,1,2021-05-10 00:00:00.000,2021-05-07 00:00:00.000,1,8,60
15774,,312,2021-05-07 00:00:00.000,2021-05-02 00:00:00.000,1,9,60
15775,,2839,2021-05-07 00:00:00.000,2021-05-06 00:00:00.000,1,10,60
15776,,2839,2021-05-07 00:00:00.000,2021-05-05 00:00:00.000,1,10,60
15777,,1,2021-05-10 00:00:00.000,2021-05-07 00:00:00.000,1,8,60
15778,,6037,2021-05-07 15:04:27.986,2021-05-07 00:00:00.000,1,9,60
15779,,1,2021-05-10 00:00:00.000,2021-05-10 00:00:00.000,1,8,60
15780,,1,2021-05-10 00:00:00.000,2021-05-10 00:00:00.000,1,8,60
15781,,4632,2021-05-11 00:00:00.000,2021-05-10 00:00:00.000,1,19,60
15782,,1,2021-05-10 00:00:00.000,2021-05-09 00:00:00.000,1,8,60
15783,,1731,2021-05-10 00:00:00.000,2021-05-09 00:00:00.000,1,10,60
15784,,1,2021-05-10 00:00:00.000,2021-05-08 00:00:00.000,1,8,60
15785,,1,2021-05-10 00:00:00.000,2021-05-08 00:00:00.000,1,8,60
15786,,1,2021-05-10 00:00:00.000,2021-05-08 00:00:00.000,1,8,60
15787,,1,2021-05-10 00:00:00.000,2021-05-08 00:00:00.000,1,8,60
15788,,771,2021-05-10 00:00:00.000,2021-05-07 00:00:00.000,1,9,60
15789,,6363,2021-05-10 00:00:00.000,2021-05-07 00:00:00.000,1,9,60
15790,,2839,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,10,60
15791,,2839,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,10,60
15792,,410,2021-05-10 00:00:00.000,2021-05-10 00:00:00.000,1,9,60
15794,,6342,2021-05-10 00:00:00.000,2021-05-05 00:00:00.000,1,9,60
15797,,312,2021-05-10 00:00:00.000,2021-05-04 00:00:00.000,1,9,60
15799,,1731,2021-05-11 00:00:00.000,2021-05-11 00:00:00.000,1,10,60
15800,,5784,2021-05-28 15:37:07.629,2021-05-11 00:00:00.000,1,9,60
15801,,4668,2021-05-11 00:00:00.000,2021-05-11 00:00:00.000,1,9,60
15802,,6364,2021-05-11 00:00:00.000,2021-05-10 00:00:00.000,1,9,60
15803,,3391,2021-05-11 00:00:00.000,2021-05-10 00:00:00.000,1,9,60
15804,,734,2021-05-11 00:00:00.000,2021-05-10 00:00:00.000,1,9,60
15805,,3995,2021-05-11 00:00:00.000,2021-05-07 00:00:00.000,1,10,60
15806,,734,2021-05-12 13:16:41.430,2021-05-11 00:00:00.000,1,19,60
15807,,2839,2021-05-11 00:00:00.000,2021-05-08 00:00:00.000,1,10,60
15808,,2839,2021-05-11 00:00:00.000,2021-05-07 00:00:00.000,1,10,60
15809,,2839,2021-05-11 00:00:00.000,2021-05-10 00:00:00.000,1,10,60
15810,,312,2021-05-11 00:00:00.000,2021-05-08 00:00:00.000,1,9,60
15811,,734,2021-05-12 13:17:22.829,2021-05-11 00:00:00.000,1,19,60
15812,,734,2021-05-12 13:17:09.033,2021-05-11 00:00:00.000,1,19,60
15813,,734,2021-05-12 13:16:55.148,2021-05-11 00:00:00.000,1,19,60
15814,,312,2021-05-11 00:00:00.000,2021-05-10 00:00:00.000,1,9,60
15815,,5679,2021-05-12 13:18:56.181,2021-05-11 00:00:00.000,1,9,60
15816,,1,2021-05-12 13:18:07.679,2021-05-11 00:00:00.000,1,8,60
15817,,6367,2021-05-12 13:26:16.005,2021-05-11 00:00:00.000,1,9,60
15818,,6368,2021-05-12 13:26:08.294,2021-05-11 00:00:00.000,1,9,60
15819,,6369,2021-05-12 13:25:19.435,2021-05-11 00:00:00.000,1,9,60
15820,,312,2021-05-11 00:00:00.000,2021-05-10 00:00:00.000,1,9,60
15821,,1731,2021-05-12 13:17:38.185,2021-05-11 00:00:00.000,1,10,60
15822,,1,2021-05-12 13:18:23.261,2021-05-11 00:00:00.000,1,8,60
15823,,1731,2021-05-12 13:17:53.612,2021-05-11 00:00:00.000,1,10,60
15824,,1,2021-05-12 13:18:39.225,2021-05-12 00:00:00.000,1,8,60
15825,,312,2021-05-12 13:14:23.307,2021-05-10 00:00:00.000,1,9,60
15826,,312,2021-05-12 13:13:52.147,2021-05-10 00:00:00.000,1,9,60
15827,,5683,2021-05-13 00:00:00.000,2021-05-12 00:00:00.000,1,9,60
15828,,2839,2021-05-12 13:15:00.553,2021-05-11 00:00:00.000,1,10,60
15829,,2839,2021-05-12 13:15:33.901,2021-05-11 00:00:00.000,1,10,60
15830,,312,2021-05-12 13:13:19.868,2021-05-11 00:00:00.000,1,9,60
15831,,4854,2021-05-11 00:00:00.000,2021-05-05 00:00:00.000,1,10,60
15832,,1731,2021-05-13 00:00:00.000,2021-05-12 00:00:00.000,1,10,60
15833,,5105,2021-05-13 00:00:00.000,2021-05-12 00:00:00.000,1,9,60
15834,,734,2021-05-13 13:19:22.221,2021-05-12 00:00:00.000,1,19,60
15835,,734,2021-05-13 13:12:01.864,2021-05-12 00:00:00.000,1,19,60
15836,,6363,2021-05-12 15:09:04.412,2021-05-12 00:00:00.000,1,9,60
15837,,6374,2021-05-13 12:28:59.173,2021-05-12 00:00:00.000,1,9,60
15839,,130,,2021-05-12 16:13:12.781,1,9,85
15840,,1,2021-05-13 12:31:51.604,2021-05-12 00:00:00.000,1,8,60
15841,,130,2021-05-13 08:53:04.199,2021-05-12 00:00:00.000,1,9,60
15842,,1,2021-05-13 12:37:06.879,2021-05-12 00:00:00.000,1,8,60
15843,,1,2021-05-13 12:39:32.174,2021-05-13 00:00:00.000,1,8,60
15844,,1731,2021-05-14 00:00:00.000,2021-05-13 00:00:00.000,1,10,60
15845,,1,2021-05-14 16:22:20.197,2021-05-13 00:00:00.000,1,8,60
15846,,312,2021-05-13 00:00:00.000,2021-05-12 00:00:00.000,1,9,60
15847,,6377,2021-05-14 16:24:03.924,2021-05-13 00:00:00.000,1,9,60
15848,,2839,2021-05-13 00:00:00.000,2021-05-12 00:00:00.000,1,10,60
15849,,312,2021-05-13 00:00:00.000,2021-05-13 00:00:00.000,1,9,60
15850,,1023,2021-05-14 16:24:40.273,2021-05-13 00:00:00.000,1,9,60
15851,,1731,2021-05-14 16:23:34.508,2021-05-13 00:00:00.000,1,10,60
15852,,1,2021-05-14 16:22:34.406,2021-05-13 00:00:00.000,1,8,60
15853,,1731,2021-05-14 16:23:49.879,2021-05-13 00:00:00.000,1,10,60
15854,,734,2021-05-14 16:23:03.995,2021-05-13 00:00:00.000,1,19,60
15855,,734,2021-05-14 16:22:50.240,2021-05-13 00:00:00.000,1,19,60
15856,,3604,2021-05-14 16:24:21.622,2021-05-14 00:00:00.000,1,9,60
15857,,3541,2021-05-14 00:00:00.000,2021-05-14 00:00:00.000,1,9,60
15858,,5101,2021-05-14 00:00:00.000,2021-05-14 00:00:00.000,1,9,60
15859,,1,2021-05-17 00:00:00.000,2021-05-14 00:00:00.000,1,8,60
15860,,6381,2021-05-18 00:00:00.000,2021-05-14 00:00:00.000,1,9,60
15861,,312,2021-05-14 16:25:43.199,2021-05-14 00:00:00.000,1,9,60
15862,,312,2021-05-14 16:25:11.455,2021-05-13 00:00:00.000,1,9,60
15863,,1109,,2021-05-14 14:44:37.879,1,9,10
15864,,1,2021-05-17 00:00:00.000,2021-05-14 00:00:00.000,1,8,60
15865,,1,2021-05-17 00:00:00.000,2021-05-14 00:00:00.000,1,8,60
15866,,1,2021-05-17 00:00:00.000,2021-05-15 00:00:00.000,1,8,60
15867,,1,2021-05-17 00:00:00.000,2021-05-15 00:00:00.000,1,8,60
15868,,1,2021-05-17 00:00:00.000,2021-05-15 00:00:00.000,1,8,60
15869,,734,2021-05-17 00:00:00.000,2021-05-15 00:00:00.000,1,19,60
15870,,1,2021-05-17 00:00:00.000,2021-05-16 00:00:00.000,1,8,60
15871,,4403,2021-05-18 00:00:00.000,2021-05-16 00:00:00.000,1,9,60
15872,,1731,2021-05-17 00:00:00.000,2021-05-16 00:00:00.000,1,10,60
15873,,1,2021-05-17 00:00:00.000,2021-05-16 00:00:00.000,1,8,60
15874,,3134,2021-05-18 00:00:00.000,2021-05-16 00:00:00.000,1,9,60
15875,,1,2021-05-17 00:00:00.000,2021-05-17 00:00:00.000,1,8,60
15876,,1,2021-05-17 00:00:00.000,2021-05-17 00:00:00.000,1,8,60
15877,,312,2021-05-17 00:00:00.000,2021-05-16 00:00:00.000,1,9,60
15878,,3479,2021-05-17 00:00:00.000,2021-05-17 00:00:00.000,1,9,60
15879,,1109,2021-05-14 00:00:00.000,2021-05-17 00:00:00.000,1,9,60
15880,,949,2021-05-17 00:00:00.000,2021-05-17 00:00:00.000,1,9,60
15881,,3918,2021-05-18 00:00:00.000,2021-05-17 00:00:00.000,1,9,60
15882,,1,2021-05-18 00:00:00.000,2021-05-17 00:00:00.000,1,8,60
15883,,734,2021-05-18 00:00:00.000,2021-05-17 00:00:00.000,1,19,60
15884,,734,2021-05-18 00:00:00.000,2021-05-17 00:00:00.000,1,19,60
15885,,3007,,2021-05-17 00:00:00.000,1,9,10
15886,,6342,2021-05-17 00:00:00.000,2021-05-14 00:00:00.000,1,10,60
15887,,6342,2021-05-17 00:00:00.000,2021-05-13 00:00:00.000,1,10,60
15888,,1,2021-05-18 00:00:00.000,2021-05-17 00:00:00.000,1,8,60
15889,,734,2021-05-18 00:00:00.000,2021-05-17 00:00:00.000,1,19,60
15890,,1,2021-05-18 00:00:00.000,2021-05-18 00:00:00.000,1,8,60
15891,,734,2021-05-18 00:00:00.000,2021-05-17 00:00:00.000,1,19,60
15894,,2657,2021-05-19 00:00:00.000,2021-05-18 00:00:00.000,1,12,60
15895,,6394,2021-05-19 00:00:00.000,2021-05-19 00:00:00.000,1,9,60
15896,,734,2021-05-19 00:00:00.000,2021-05-19 00:00:00.000,1,19,60
15897,,734,2021-05-19 00:00:00.000,2021-05-19 00:00:00.000,1,19,60
15898,,1,2021-05-19 00:00:00.000,2021-05-18 00:00:00.000,1,8,60
15899,,1,2021-05-19 00:00:00.000,2021-05-18 00:00:00.000,1,8,60
15900,,2839,2021-05-18 00:00:00.000,2021-05-16 00:00:00.000,1,10,60
15901,,2839,2021-05-18 00:00:00.000,2021-05-16 00:00:00.000,1,10,60
15902,,2839,2021-05-18 00:00:00.000,2021-05-16 00:00:00.000,1,10,60
15903,,6363,,2021-05-19 00:00:00.000,1,9,10
