id,currencyId,customerId,dateCompleted,dateCreated,locationGroupId,qbClassId,statusId,sales_channel
15480,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15481,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15482,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15483,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15484,1.0,1,2021-04-29 15:38:56.948,2021-04-23 00:00:00.000,1,8,60,H
15485,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15486,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15487,1.0,1,2021-04-29 15:38:41.166,2021-04-23 00:00:00.000,1,8,60,H
15488,1.0,3370,2021-05-04 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15489,1.0,1,2021-04-29 15:38:25.478,2021-04-23 00:00:00.000,1,8,60,H
15490,1.0,4222,2021-05-03 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15492,1.0,1,2021-04-29 15:38:09.510,2021-04-23 00:00:00.000,1,8,60,H
15493,1.0,1,2021-05-03 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15494,1.0,1,2021-04-29 15:37:53.839,2021-04-23 00:00:00.000,1,8,60,H
15495,1.0,1,2021-04-29 15:37:37.745,2021-04-23 00:00:00.000,1,8,60,H
15496,1.0,5101,2021-04-30 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15497,1.0,2839,2021-04-23 00:00:00.000,2021-04-19 00:00:00.000,1,10,60,I
15498,1.0,1,2021-05-03 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15499,1.0,6226,2021-05-06 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15500,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15501,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15502,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15503,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15504,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15506,1.0,1,2021-05-03 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15507,1.0,1,2021-05-03 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15508,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15509,1.0,1,2021-04-29 15:39:28.854,2021-04-23 00:00:00.000,1,8,60,H
15510,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15511,1.0,1,2021-05-03 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15512,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15513,1.0,1,2021-04-29 15:39:13.041,2021-04-23 00:00:00.000,1,8,60,H
15514,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15515,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15516,1.0,4668,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15517,1.0,2812,2021-05-26 15:21:26.171,2021-04-23 00:00:00.000,1,9,60,O
15518,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15519,1.0,1,2021-04-29 15:39:44.666,2021-04-23 00:00:00.000,1,8,60,H
15520,1.0,4668,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15521,1.0,1206,2021-05-03 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15522,1.0,1,2021-04-29 15:40:00.400,2021-04-23 00:00:00.000,1,8,60,H
15523,1.0,3995,2021-04-23 00:00:00.000,2021-04-19 00:00:00.000,1,10,60,B
15524,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15525,1.0,1,2021-04-29 15:40:16.540,2021-04-23 00:00:00.000,1,8,60,H
15526,1.0,2839,2021-04-23 00:00:00.000,2021-04-20 00:00:00.000,1,10,60,I
15527,1.0,2839,2021-04-23 00:00:00.000,2021-04-20 00:00:00.000,1,10,60,I
15528,1.0,312,2021-04-23 00:00:00.000,2021-04-19 00:00:00.000,1,9,60,F
15529,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15530,1.0,1,2021-04-29 15:40:31.978,2021-04-23 00:00:00.000,1,8,60,H
15531,1.0,4505,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15532,1.0,4151,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15533,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15534,1.0,1,2021-04-29 15:40:47.947,2021-04-23 00:00:00.000,1,8,60,H
15535,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15536,1.0,734,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,19,60,K
15537,1.0,734,2021-04-29 15:36:38.417,2021-04-23 00:00:00.000,1,19,60,K
15538,1.0,1,2021-05-03 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15539,1.0,1,2021-04-29 15:41:03.806,2021-04-24 00:00:00.000,1,8,60,H
15540,1.0,1,2021-04-27 00:00:00.000,2021-04-24 00:00:00.000,1,8,60,H
15541,1.0,1,2021-04-29 15:41:19.604,2021-04-24 00:00:00.000,1,8,60,H
15542,1.0,1,2021-05-03 00:00:00.000,2021-04-24 00:00:00.000,1,8,60,H
15543,1.0,1,2021-04-29 15:41:35.463,2021-04-24 00:00:00.000,1,8,60,H
15544,1.0,1,2021-04-29 15:41:51.384,2021-04-24 00:00:00.000,1,8,60,H
15545,1.0,1,2021-04-27 00:00:00.000,2021-04-24 00:00:00.000,1,8,60,H
15546,1.0,3806,2021-04-28 00:00:00.000,2021-04-24 00:00:00.000,1,19,60,N
15547,1.0,3806,2021-04-28 00:00:00.000,2021-04-24 00:00:00.000,1,19,60,N
15548,1.0,1,2021-04-29 15:42:07.135,2021-04-24 00:00:00.000,1,8,60,H
15549,1.0,1,2021-04-26 00:00:00.000,2021-04-24 00:00:00.000,1,8,60,H
15550,1.0,1,2021-04-27 00:00:00.000,2021-04-24 00:00:00.000,1,8,60,H
15551,1.0,2606,2021-04-28 00:00:00.000,2021-04-24 00:00:00.000,1,9,60,O
15552,1.0,1,2021-04-27 00:00:00.000,2021-04-24 00:00:00.000,1,8,60,H
15553,1.0,1,2021-04-27 00:00:00.000,2021-04-24 00:00:00.000,1,8,60,H
15554,1.0,1731,2021-04-28 00:00:00.000,2021-04-24 00:00:00.000,1,10,60,G
15555,1.0,1,2021-04-27 00:00:00.000,2021-04-24 00:00:00.000,1,8,60,H
15556,1.0,1,2021-04-27 00:00:00.000,2021-04-24 00:00:00.000,1,8,60,H
15557,1.0,1,2021-04-29 15:42:23.011,2021-04-24 00:00:00.000,1,8,60,H
15558,1.0,734,2021-04-28 00:00:00.000,2021-04-24 00:00:00.000,1,19,60,K
15559,1.0,1,2021-04-28 00:00:00.000,2021-04-25 00:00:00.000,1,8,60,H
15560,1.0,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60,H
15561,1.0,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60,H
15562,1.0,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60,H
15563,1.0,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60,H
15564,1.0,1,2021-04-29 15:42:38.853,2021-04-25 00:00:00.000,1,8,60,H
15565,1.0,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60,H
15566,1.0,1,2021-04-29 15:42:54.885,2021-04-25 00:00:00.000,1,8,60,H
15567,1.0,1,2021-05-04 00:00:00.000,2021-04-25 00:00:00.000,1,8,60,H
15568,1.0,1731,2021-04-28 00:00:00.000,2021-04-25 00:00:00.000,1,10,60,G
15569,1.0,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60,H
15570,1.0,1731,2021-04-28 00:00:00.000,2021-04-25 00:00:00.000,1,10,60,G
15571,1.0,4808,2021-04-28 00:00:00.000,2021-04-25 00:00:00.000,1,9,60,O
15572,1.0,1,2021-04-27 00:00:00.000,2021-04-25 00:00:00.000,1,8,60,H
15573,1.0,3770,2021-05-04 00:00:00.000,2021-04-25 00:00:00.000,1,9,60,O
15574,1.0,1731,2021-04-28 00:00:00.000,2021-04-25 00:00:00.000,1,10,60,G
15575,1.0,1,2021-04-29 15:43:10.557,2021-04-25 00:00:00.000,1,8,60,H
15576,1.0,5622,2021-04-29 15:46:03.322,2021-04-25 00:00:00.000,1,9,60,O
15577,1.0,1731,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,10,60,G
15578,1.0,2839,2021-04-26 00:00:00.000,2021-04-21 00:00:00.000,1,10,60,I
15579,1.0,2839,2021-04-26 00:00:00.000,2021-04-21 00:00:00.000,1,10,60,I
15580,1.0,2839,2021-04-26 00:00:00.000,2021-04-21 00:00:00.000,1,10,60,I
15582,1.0,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60,K
15583,1.0,6290,2021-04-29 15:43:58.104,2021-04-26 00:00:00.000,1,9,60,O
15584,1.0,1731,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,10,60,G
15585,1.0,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60,K
15586,1.0,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60,K
15587,1.0,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60,K
15588,1.0,1,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,8,60,H
15589,1.0,6292,2021-05-13 00:00:00.000,2021-04-26 00:00:00.000,1,9,60,O
15590,1.0,3966,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60,K
15591,1.0,4830,2021-05-27 00:00:00.000,2021-04-26 00:00:00.000,8,9,60,O
15592,1.0,1,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,8,60,H
15593,1.0,1,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,8,60,H
15594,1.0,1731,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,10,60,G
15595,1.0,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60,K
15596,1.0,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60,K
15597,1.0,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60,K
15598,1.0,734,2021-04-28 00:00:00.000,2021-04-26 00:00:00.000,1,19,60,K
15599,1.0,734,2021-04-29 16:34:23.810,2021-04-27 00:00:00.000,1,19,60,K
15600,1.0,734,2021-04-29 15:36:52.228,2021-04-27 00:00:00.000,1,19,60,K
15601,1.0,4459,2021-06-02 00:00:00.000,2021-04-27 00:00:00.000,1,9,60,O
15602,1.0,4182,2021-04-30 00:00:00.000,2021-04-27 00:00:00.000,1,9,60,O
15603,1.0,1193,2021-05-10 00:00:00.000,2021-04-27 00:00:00.000,1,9,60,O
15604,1.0,592,2021-04-30 00:00:00.000,2021-04-27 00:00:00.000,1,9,60,O
15605,1.0,1,2021-04-29 15:43:26.587,2021-04-27 00:00:00.000,1,8,60,H
15606,1.0,4251,2021-04-29 16:34:29.357,2021-04-27 00:00:00.000,1,19,60,K
15607,1.0,4459,2021-06-02 00:00:00.000,2021-04-27 00:00:00.000,1,9,60,O
15608,1.0,1,2021-04-29 16:34:10.779,2021-04-27 00:00:00.000,1,8,60,H
15609,1.0,1,2021-04-29 16:34:18.029,2021-04-27 00:00:00.000,1,8,60,H
15610,1.0,734,2021-04-30 00:00:00.000,2021-04-27 00:00:00.000,1,19,60,K
15611,1.0,1,2021-04-29 15:43:42.244,2021-04-28 00:00:00.000,1,8,60,H
15612,1.0,6300,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000,1,9,60,O
15613,1.0,1,2021-04-30 00:00:00.000,2021-04-28 00:00:00.000,1,8,60,H
15614,1.0,1,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000,1,8,60,H
15615,1.0,1,2021-04-30 00:00:00.000,2021-04-28 00:00:00.000,1,8,60,H
15616,1.0,5110,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000,1,9,60,O
15617,1.0,3969,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000,1,9,60,O
15618,1.0,6304,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000,1,9,60,O
15619,1.0,1,2021-04-30 00:00:00.000,2021-04-28 00:00:00.000,1,8,60,H
15620,1.0,1,2021-04-30 00:00:00.000,2021-04-28 00:00:00.000,1,8,60,H
15621,1.0,1,2021-04-30 00:00:00.000,2021-04-28 00:00:00.000,1,8,60,H
15622,1.0,1,2021-05-03 00:00:00.000,2021-04-28 00:00:00.000,1,8,60,H
15623,1.0,1731,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,10,60,G
15624,1.0,1731,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,10,60,G
15625,1.0,1106,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,9,60,O
15626,1.0,2839,2021-04-29 15:35:50.962,2021-04-23 00:00:00.000,1,10,60,I
15627,1.0,2839,2021-04-29 15:35:17.650,2021-04-23 00:00:00.000,1,10,60,I
15628,1.0,1113,2021-04-29 16:30:18.163,2021-04-29 00:00:00.000,1,9,60,O
15629,1.0,2839,2021-04-29 15:36:24.369,2021-04-24 00:00:00.000,1,10,60,I
15638,6.0,6309,2021-04-29 14:08:24.485,2021-02-05 00:00:00.000,8,9,60,O
15639,6.0,3179,2021-04-29 14:08:43.125,2021-03-02 00:00:00.000,8,9,60,O
15640,6.0,6310,2021-04-29 14:09:44.674,2021-03-08 00:00:00.000,8,9,60,O
15641,6.0,6311,2021-04-29 14:09:09.283,2021-03-10 00:00:00.000,8,9,60,O
15642,6.0,6312,2021-04-29 14:08:58.489,2021-03-11 00:00:00.000,8,9,60,O
15643,6.0,6313,2021-04-29 14:09:18.674,2021-03-16 00:00:00.000,8,9,60,O
15644,6.0,6314,2021-04-29 14:09:27.737,2021-03-17 00:00:00.000,8,9,60,O
15645,6.0,6315,2021-04-29 14:09:37.143,2021-03-22 00:00:00.000,8,9,60,O
15646,1.0,734,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,19,60,K
15647,1.0,3995,2021-04-29 15:34:44.290,2021-04-23 00:00:00.000,1,10,60,B
15648,1.0,1,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,8,60,H
15649,1.0,1731,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,10,60,G
15650,1.0,2839,2021-04-29 16:11:08.947,2021-04-27 00:00:00.000,1,10,60,I
15651,1.0,312,2021-04-29 15:34:06.837,2021-04-25 00:00:00.000,1,9,60,F
15652,1.0,312,2021-04-29 15:33:35.946,2021-04-23 00:00:00.000,1,9,60,F
15653,1.0,312,2021-04-29 16:12:14.759,2021-04-27 00:00:00.000,1,10,60,F
15654,1.0,312,2021-04-29 16:11:41.353,2021-04-27 00:00:00.000,1,10,60,F
15655,1.0,2839,2021-04-29 16:26:36.011,2021-04-27 00:00:00.000,1,10,60,I
15656,1.0,2670,2021-04-29 00:00:00.000,2021-04-29 00:00:00.000,1,9,60,O
15657,1.0,4363,2021-05-05 00:00:00.000,2021-04-29 00:00:00.000,1,9,60,O
15658,1.0,1731,2021-05-04 00:00:00.000,2021-04-29 00:00:00.000,1,10,60,G
15659,1.0,1,2021-05-05 00:00:00.000,2021-04-29 00:00:00.000,1,8,60,H
15660,1.0,6318,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,9,60,O
15661,1.0,1731,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,10,60,G
15662,1.0,6320,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,9,60,O
15663,1.0,48,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,9,60,O
15664,1.0,1,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,8,60,H
15665,1.0,1,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,8,60,H
15666,1.0,1731,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,10,60,G
15667,1.0,1,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,8,60,H
15668,1.0,734,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,19,60,K
15669,1.0,734,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,19,60,K
15670,1.0,734,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,19,60,K
15671,1.0,734,2021-05-04 00:00:00.000,2021-04-30 00:00:00.000,1,19,60,K
15672,1.0,734,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,19,60,K
15673,1.0,1,2021-05-04 00:00:00.000,2021-05-01 00:00:00.000,1,8,60,H
15674,1.0,1,2021-05-04 00:00:00.000,2021-05-01 00:00:00.000,1,8,60,H
15675,1.0,1,2021-05-04 00:00:00.000,2021-05-01 00:00:00.000,1,8,60,H
15676,1.0,4363,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,9,60,O
15677,1.0,3134,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,9,60,O
15678,1.0,1,2021-05-04 00:00:00.000,2021-05-01 00:00:00.000,1,8,60,H
15679,1.0,1731,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,10,60,G
15680,1.0,1,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,8,60,H
15681,1.0,1,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,8,60,H
15682,1.0,1,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,8,60,H
15683,1.0,1731,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,10,60,G
15684,1.0,1731,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,10,60,G
15685,1.0,1731,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,10,60,G
15686,1.0,1731,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,10,60,G
15687,1.0,1731,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,10,60,G
15688,1.0,4871,2021-05-06 00:00:00.000,2021-05-02 00:00:00.000,1,9,60,O
15689,1.0,3806,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,19,60,N
15690,1.0,734,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,19,60,K
15691,1.0,734,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,19,60,K
15692,1.0,734,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,19,60,K
15693,1.0,734,2021-05-05 00:00:00.000,2021-05-02 00:00:00.000,1,19,60,K
15694,1.0,1731,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,10,60,G
15695,1.0,734,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,19,60,K
15696,1.0,1731,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,10,60,G
15697,1.0,734,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,19,60,K
15698,1.0,3541,2021-05-06 00:00:00.000,2021-05-03 00:00:00.000,1,9,60,O
15699,1.0,286,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,9,60,O
15700,1.0,1,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,8,60,H
15701,1.0,1,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,8,60,H
15702,1.0,1731,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,10,60,G
15703,1.0,6338,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,9,60,O
15704,1.0,734,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,19,60,K
15705,1.0,734,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,19,60,K
15706,1.0,734,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,19,60,K
15707,1.0,1731,2021-05-05 00:00:00.000,2021-05-03 00:00:00.000,1,10,60,G
15708,1.0,1731,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,10,60,G
15709,1.0,1731,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,10,60,G
15710,1.0,4531,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,9,60,O
15711,1.0,1731,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,10,60,G
15712,1.0,6342,2021-05-03 00:00:00.000,2021-04-29 00:00:00.000,1,9,60,J
15713,1.0,5064,2021-05-06 00:00:00.000,2021-05-04 00:00:00.000,1,9,60,O
15714,1.0,5967,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,9,60,O
15715,1.0,1731,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,10,60,G
15716,1.0,6343,2021-04-01 00:00:00.000,2021-01-30 00:00:00.000,1,9,60,O
15717,1.0,6343,2021-04-05 00:00:00.000,2021-03-01 00:00:00.000,1,9,60,O
15718,1.0,6343,2021-04-05 00:00:00.000,2021-04-05 00:00:00.000,1,9,60,O
15719,1.0,6343,2021-04-08 00:00:00.000,2021-03-01 00:00:00.000,1,9,60,O
15720,1.0,4854,2021-04-23 00:00:00.000,2021-04-18 00:00:00.000,1,10,60,A
15721,1.0,3188,2021-04-15 00:00:00.000,2021-05-04 00:00:00.000,13,18,60,R
15722,1.0,3188,2021-04-29 00:00:00.000,2021-05-04 00:00:00.000,13,18,60,R
15724,1.0,1158,2021-05-04 00:00:00.000,2021-05-04 00:00:00.000,1,9,60,O
15725,1.0,1,2021-05-06 00:00:00.000,2021-05-04 00:00:00.000,1,8,60,H
15726,1.0,2839,2021-05-04 00:00:00.000,2021-04-29 00:00:00.000,1,10,60,I
15727,1.0,1731,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,10,60,G
15728,1.0,3067,2021-05-20 00:00:00.000,2021-05-04 00:00:00.000,1,9,60,O
15729,1.0,734,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,19,60,K
15730,1.0,734,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,19,60,K
15731,1.0,734,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,19,60,K
15732,1.0,734,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,19,60,K
15733,1.0,734,2021-05-05 00:00:00.000,2021-05-04 00:00:00.000,1,19,60,K
15734,1.0,1731,2021-05-05 00:00:00.000,2021-05-05 00:00:00.000,1,10,60,G
15736,1.0,3995,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,10,60,B
15737,1.0,2839,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,10,60,I
15738,1.0,2839,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,10,60,I
15739,1.0,2839,2021-05-05 00:00:00.000,2021-05-01 00:00:00.000,1,10,60,I
15740,1.0,1398,2021-05-06 00:00:00.000,2021-05-05 00:00:00.000,1,9,60,O
15741,1.0,312,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,9,60,F
15742,1.0,2839,2021-05-05 00:00:00.000,2021-04-30 00:00:00.000,1,9,60,O
15744,1.0,2839,2021-05-05 00:00:00.000,2021-04-28 00:00:00.000,1,10,60,I
15745,1.0,6347,2021-05-10 00:00:00.000,2021-05-05 00:00:00.000,1,9,60,O
15746,1.0,1731,2021-05-07 00:00:00.000,2021-05-05 00:00:00.000,1,10,60,G
15747,1.0,112,2021-05-07 00:00:00.000,2021-05-05 00:00:00.000,1,9,60,O
15748,1.0,2604,2021-05-06 00:00:00.000,2021-05-05 00:00:00.000,1,19,60,K
15749,1.0,1,2021-05-06 00:00:00.000,2021-05-05 00:00:00.000,1,8,60,H
15750,1.0,1158,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,9,60,O
15751,1.0,2839,2021-05-06 00:00:00.000,2021-05-02 00:00:00.000,1,10,60,I
15752,1.0,2839,2021-05-06 00:00:00.000,2021-05-02 00:00:00.000,1,10,60,I
15753,1.0,2839,2021-05-06 00:00:00.000,2021-05-03 00:00:00.000,1,10,60,I
15754,1.0,1731,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,10,60,G
15755,1.0,1,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,8,60,H
15756,1.0,130,2021-05-11 00:00:00.000,2021-05-06 00:00:00.000,1,9,60,O
15757,1.0,312,2021-05-06 00:00:00.000,2021-05-03 00:00:00.000,1,9,60,F
15758,1.0,3995,2021-05-06 00:00:00.000,2021-05-01 00:00:00.000,1,10,60,B
15759,1.0,734,2021-05-07 00:00:00.000,2021-05-06 00:00:00.000,1,19,60,K
15760,1.0,4172,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,9,60,O
15761,1.0,1,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,8,60,H
15762,1.0,1109,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,9,60,O
15763,1.0,312,2021-05-06 00:00:00.000,2021-05-03 00:00:00.000,1,9,60,F
15764,1.0,1731,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,10,60,G
15765,1.0,6353,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,9,60,O
15766,1.0,6354,2021-05-07 00:00:00.000,2021-05-06 00:00:00.000,1,9,60,O
15767,1.0,1,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,8,60,H
15768,1.0,2839,2021-05-06 00:00:00.000,2021-05-05 00:00:00.000,1,10,60,I
15769,1.0,2839,2021-05-06 00:00:00.000,2021-05-05 00:00:00.000,1,10,60,I
15770,1.0,1,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,8,60,H
15771,1.0,1,2021-05-10 00:00:00.000,2021-05-06 00:00:00.000,1,8,60,H
15772,1.0,1,2021-05-10 00:00:00.000,2021-05-07 00:00:00.000,1,8,60,H
15773,1.0,1,2021-05-10 00:00:00.000,2021-05-07 00:00:00.000,1,8,60,H
15774,1.0,312,2021-05-07 00:00:00.000,2021-05-02 00:00:00.000,1,9,60,F
15775,1.0,2839,2021-05-07 00:00:00.000,2021-05-06 00:00:00.000,1,10,60,I
15776,1.0,2839,2021-05-07 00:00:00.000,2021-05-05 00:00:00.000,1,10,60,I
15777,1.0,1,2021-05-10 00:00:00.000,2021-05-07 00:00:00.000,1,8,60,H
15778,1.0,6037,2021-05-07 15:04:27.986,2021-05-07 00:00:00.000,1,9,60,O
15779,1.0,1,2021-05-10 00:00:00.000,2021-05-10 00:00:00.000,1,8,60,H
15780,1.0,1,2021-05-10 00:00:00.000,2021-05-10 00:00:00.000,1,8,60,H
15781,1.0,4632,2021-05-11 00:00:00.000,2021-05-10 00:00:00.000,1,19,60,K
15782,1.0,1,2021-05-10 00:00:00.000,2021-05-09 00:00:00.000,1,8,60,H
15783,1.0,1731,2021-05-10 00:00:00.000,2021-05-09 00:00:00.000,1,10,60,G
15784,1.0,1,2021-05-10 00:00:00.000,2021-05-08 00:00:00.000,1,8,60,H
15785,1.0,1,2021-05-10 00:00:00.000,2021-05-08 00:00:00.000,1,8,60,H
15786,1.0,1,2021-05-10 00:00:00.000,2021-05-08 00:00:00.000,1,8,60,H
15787,1.0,1,2021-05-10 00:00:00.000,2021-05-08 00:00:00.000,1,8,60,H
